Created-At,From-User,From-User-Id,To-User,To-User-Id,Language,Source,Text,Retweet-Count,Id,Score,Scoring String,Negativity,Positivity,Uncovered Tokens,Total Tokens,sentiment,confidence(neutral),confidence(negative),confidence(positive),prediction(sentiment)
2023-02-24 23:53:51,KORG NFTS,1628735425673330000.0,,-1.0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @MillerRyan89: @BCBerc20 

?Working Product
?Live Betting (My selection below)
?2000+ Arcades Games/Casinos
?Massive Community
?Dedicate…",100.0,1629177803672550000.0,.0,,.0,.0,25.0,25.0,neutral,1.0,.0,.0,neutral
2023-02-24 23:53:38,Abel Tecka,1565272442179830000.0,,-1.0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @MillerRyan89: @BCBerc20 

?Working Product
?Live Betting (My selection below)
?2000+ Arcades Games/Casinos
?Massive Community
?Dedicate…",100.0,1629177748416600000.0,.0,,.0,.0,25.0,25.0,neutral,1.0,.0,.0,neutral
2023-02-24 23:53:23,Goody Mama,1562864411622400000.0,,-1.0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @MillerRyan89: @BCBerc20 

?Working Product
?Live Betting (My selection below)
?2000+ Arcades Games/Casinos
?Massive Community
?Dedicate…",100.0,1629177684424100000.0,.0,,.0,.0,25.0,25.0,neutral,1.0,.0,.0,neutral
2023-02-24 23:52:59,Good Wills,1562822958636500000.0,,-1.0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @MillerRyan89: @BCBerc20 

?Working Product
?Live Betting (My selection below)
?2000+ Arcades Games/Casinos
?Massive Community
?Dedicate…",100.0,1629177585849580000.0,.0,,.0,.0,25.0,25.0,neutral,1.0,.0,.0,neutral
2023-02-24 23:52:26,Bobo Junior,1562821059346600000.0,,-1.0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @MillerRyan89: @BCBerc20 

?Working Product
?Live Betting (My selection below)
?2000+ Arcades Games/Casinos
?Massive Community
?Dedicate…",100.0,1629177447785660000.0,.0,,.0,.0,25.0,25.0,neutral,1.0,.0,.0,neutral
2023-02-24 23:47:41,galih,1614943838220730000.0,,-1.0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @MillerRyan89: @BCBerc20 

?Working Product
?Live Betting (My selection below)
?2000+ Arcades Games/Casinos
?Massive Community
?Dedicate…",100.0,1629176249485750000.0,.0,,.0,.0,25.0,25.0,neutral,1.0,.0,.0,neutral
2023-02-24 23:47:23,DikaNFT,1614938737871570000.0,,-1.0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @MillerRyan89: @BCBerc20 

?Working Product
?Live Betting (My selection below)
?2000+ Arcades Games/Casinos
?Massive Community
?Dedicate…",100.0,1629176173812140000.0,.0,,.0,.0,25.0,25.0,neutral,1.0,.0,.0,neutral
2023-02-24 23:47:06,Bardo Gta,1614557502431190000.0,,-1.0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @MillerRyan89: @BCBerc20 

?Working Product
?Live Betting (My selection below)
?2000+ Arcades Games/Casinos
?Massive Community
?Dedicate…",100.0,1629176102525760000.0,.0,,.0,.0,25.0,25.0,neutral,1.0,.0,.0,neutral
2023-02-24 23:46:54,zummy,1593881519717720000.0,,-1.0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @MillerRyan89: @BCBerc20 

?Working Product
?Live Betting (My selection below)
?2000+ Arcades Games/Casinos
?Massive Community
?Dedicate…",100.0,1629176055738280000.0,.0,,.0,.0,25.0,25.0,neutral,1.0,.0,.0,neutral
2023-02-24 23:46:48,sagitanft,1580104595975830000.0,,-1.0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @MillerRyan89: @BCBerc20 

?Working Product
?Live Betting (My selection below)
?2000+ Arcades Games/Casinos
?Massive Community
?Dedicate…",100.0,1629176026671760000.0,.0,,.0,.0,25.0,25.0,neutral,1.0,.0,.0,neutral
2023-02-24 23:46:34,gendruk,1593936285269640000.0,,-1.0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @MillerRyan89: @BCBerc20 

?Working Product
?Live Betting (My selection below)
?2000+ Arcades Games/Casinos
?Massive Community
?Dedicate…",100.0,1629175970195480000.0,.0,,.0,.0,25.0,25.0,neutral,1.0,.0,.0,neutral
2023-02-24 23:46:21,marcoyah,1593934249237050000.0,,-1.0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @MillerRyan89: @BCBerc20 

?Working Product
?Live Betting (My selection below)
?2000+ Arcades Games/Casinos
?Massive Community
?Dedicate…",100.0,1629175916734850000.0,.0,,.0,.0,25.0,25.0,neutral,1.0,.0,.0,neutral
2023-02-24 23:46:12,putri,1580106908966750000.0,,-1.0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @MillerRyan89: @BCBerc20 

?Working Product
?Live Betting (My selection below)
?2000+ Arcades Games/Casinos
?Massive Community
?Dedicate…",100.0,1629175876532450000.0,.0,,.0,.0,25.0,25.0,neutral,1.0,.0,.0,neutral
2023-02-24 23:46:08,sairye,1593941258418130000.0,,-1.0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @MillerRyan89: @BCBerc20 

?Working Product
?Live Betting (My selection below)
?2000+ Arcades Games/Casinos
?Massive Community
?Dedicate…",100.0,1629175862447970000.0,.0,,.0,.0,25.0,25.0,neutral,1.0,.0,.0,neutral
2023-02-24 23:45:55,jhohanes,1592717946236770000.0,,-1.0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @MillerRyan89: @BCBerc20 

?Working Product
?Live Betting (My selection below)
?2000+ Arcades Games/Casinos
?Massive Community
?Dedicate…",100.0,1629175805061510000.0,.0,,.0,.0,25.0,25.0,neutral,1.0,.0,.0,neutral
2023-02-24 23:45:55,gareng,1580099720231260000.0,,-1.0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @MillerRyan89: @BCBerc20 

?Working Product
?Live Betting (My selection below)
?2000+ Arcades Games/Casinos
?Massive Community
?Dedicate…",100.0,1629175804444940000.0,.0,,.0,.0,25.0,25.0,neutral,1.0,.0,.0,neutral
2023-02-24 23:45:36,sarah eth,1592716384386940000.0,,-1.0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @MillerRyan89: @BCBerc20 

?Working Product
?Live Betting (My selection below)
?2000+ Arcades Games/Casinos
?Massive Community
?Dedicate…",100.0,1629175726518990000.0,.0,,.0,.0,25.0,25.0,neutral,1.0,.0,.0,neutral
2023-02-24 23:45:30,Atha ya,1579299291793060000.0,,-1.0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @MillerRyan89: @BCBerc20 

?Working Product
?Live Betting (My selection below)
?2000+ Arcades Games/Casinos
?Massive Community
?Dedicate…",100.0,1629175701315400000.0,.0,,.0,.0,25.0,25.0,neutral,1.0,.0,.0,neutral
2023-02-24 23:45:12,marko sebastian,1592719792561000000.0,,-1.0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @MillerRyan89: @BCBerc20 

?Working Product
?Live Betting (My selection below)
?2000+ Arcades Games/Casinos
?Massive Community
?Dedicate…",100.0,1629175627789240000.0,.0,,.0,.0,25.0,25.0,neutral,1.0,.0,.0,neutral
2023-02-24 23:45:11,Brionft,1626612036758300000.0,,-1.0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @MillerRyan89: @BCBerc20 

?Working Product
?Live Betting (My selection below)
?2000+ Arcades Games/Casinos
?Massive Community
?Dedicate…",100.0,1629175621678170000.0,.0,,.0,.0,25.0,25.0,neutral,1.0,.0,.0,neutral
2023-02-24 23:44:38,sumairah,1593886956903350000.0,,-1.0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @MillerRyan89: @BCBerc20 

?Working Product
?Live Betting (My selection below)
?2000+ Arcades Games/Casinos
?Massive Community
?Dedicate…",100.0,1629175481458360000.0,.0,,.0,.0,25.0,25.0,neutral,1.0,.0,.0,neutral
2023-02-24 23:44:25,gembrot,1593943095535900000.0,,-1.0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @MillerRyan89: @BCBerc20 

?Working Product
?Live Betting (My selection below)
?2000+ Arcades Games/Casinos
?Massive Community
?Dedicate…",100.0,1629175427054050000.0,.0,,.0,.0,25.0,25.0,neutral,1.0,.0,.0,neutral
2023-02-24 23:44:12,amel miners,1592704674536170000.0,,-1.0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @MillerRyan89: @BCBerc20 

?Working Product
?Live Betting (My selection below)
?2000+ Arcades Games/Casinos
?Massive Community
?Dedicate…",100.0,1629175375858410000.0,.0,,.0,.0,25.0,25.0,neutral,1.0,.0,.0,neutral
2023-02-24 23:44:12,Betafo NFTS,1628213046375220000.0,,-1.0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @MillerRyan89: @BCBerc20 

?Working Product
?Live Betting (My selection below)
?2000+ Arcades Games/Casinos
?Massive Community
?Dedicate…",100.0,1629175372934970000.0,.0,,.0,.0,25.0,25.0,neutral,1.0,.0,.0,neutral
2023-02-24 23:44:06,evyy,1560189104855270000.0,,-1.0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @MillerRyan89: @BCBerc20 

?Working Product
?Live Betting (My selection below)
?2000+ Arcades Games/Casinos
?Massive Community
?Dedicate…",100.0,1629175351078450000.0,.0,,.0,.0,25.0,25.0,neutral,1.0,.0,.0,neutral
2023-02-24 23:43:56,Cryptonie,1591368216894660000.0,,-1.0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @MillerRyan89: @BCBerc20 

?Working Product
?Live Betting (My selection below)
?2000+ Arcades Games/Casinos
?Massive Community
?Dedicate…",100.0,1629175306862100000.0,.0,,.0,.0,25.0,25.0,neutral,1.0,.0,.0,neutral
2023-02-24 23:43:56,jessica,1593882289997750000.0,,-1.0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @MillerRyan89: @BCBerc20 

?Working Product
?Live Betting (My selection below)
?2000+ Arcades Games/Casinos
?Massive Community
?Dedicate…",100.0,1629175305293420000.0,.0,,.0,.0,25.0,25.0,neutral,1.0,.0,.0,neutral
2023-02-24 23:43:46,kimjae_nft,1591315112438430000.0,,-1.0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @MillerRyan89: @BCBerc20 

?Working Product
?Live Betting (My selection below)
?2000+ Arcades Games/Casinos
?Massive Community
?Dedicate…",100.0,1629175264973550000.0,.0,,.0,.0,25.0,25.0,neutral,1.0,.0,.0,neutral
2023-02-24 23:43:36,mareign,1571348406660140000.0,,-1.0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @MillerRyan89: @BCBerc20 

?Working Product
?Live Betting (My selection below)
?2000+ Arcades Games/Casinos
?Massive Community
?Dedicate…",100.0,1629175223055680000.0,.0,,.0,.0,25.0,25.0,neutral,1.0,.0,.0,neutral
2023-02-24 23:43:27,kth?,1427888129936020000.0,,-1.0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @MillerRyan89: @BCBerc20 

?Working Product
?Live Betting (My selection below)
?2000+ Arcades Games/Casinos
?Massive Community
?Dedicate…",100.0,1629175184489090000.0,.0,,.0,.0,25.0,25.0,neutral,1.0,.0,.0,neutral
2023-02-24 23:43:15,kim,1441067965961550000.0,,-1.0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @MillerRyan89: @BCBerc20 

?Working Product
?Live Betting (My selection below)
?2000+ Arcades Games/Casinos
?Massive Community
?Dedicate…",100.0,1629175136762110000.0,.0,,.0,.0,25.0,25.0,neutral,1.0,.0,.0,neutral
2023-02-24 23:38:14,ANg3la??,1459414803500270000.0,,-1.0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @MillerRyan89: @BCBerc20 

?Working Product
?Live Betting (My selection below)
?2000+ Arcades Games/Casinos
?Massive Community
?Dedicate…",100.0,1629173872078790000.0,.0,,.0,.0,25.0,25.0,neutral,1.0,.0,.0,neutral
2023-02-24 23:36:22,Jenny,1552583448392390000.0,,-1.0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @MillerRyan89: @BCBerc20 

?Working Product
?Live Betting (My selection below)
?2000+ Arcades Games/Casinos
?Massive Community
?Dedicate…",100.0,1629173401582710000.0,.0,,.0,.0,25.0,25.0,neutral,1.0,.0,.0,neutral
2023-02-24 23:36:08,Chinha,1552305996013260000.0,,-1.0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @MillerRyan89: @BCBerc20 

?Working Product
?Live Betting (My selection below)
?2000+ Arcades Games/Casinos
?Massive Community
?Dedicate…",100.0,1629173343378380000.0,.0,,.0,.0,25.0,25.0,neutral,1.0,.0,.0,neutral
2023-02-24 23:35:23,joni,1552197784928860000.0,,-1.0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @MillerRyan89: @BCBerc20 

?Working Product
?Live Betting (My selection below)
?2000+ Arcades Games/Casinos
?Massive Community
?Dedicate…",100.0,1629173156429850000.0,.0,,.0,.0,25.0,25.0,neutral,1.0,.0,.0,neutral
2023-02-24 23:35:06,Common Vai,1624809829566140000.0,,-1.0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @MillerRyan89: @BCBerc20 

?Working Product
?Live Betting (My selection below)
?2000+ Arcades Games/Casinos
?Massive Community
?Dedicate…",100.0,1629173083100650000.0,.0,,.0,.0,25.0,25.0,neutral,1.0,.0,.0,neutral
2023-02-24 23:34:47,Md ridoy,1620710331126530000.0,,-1.0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @MillerRyan89: @BCBerc20 

?Working Product
?Live Betting (My selection below)
?2000+ Arcades Games/Casinos
?Massive Community
?Dedicate…",100.0,1629173005992490000.0,.0,,.0,.0,25.0,25.0,neutral,1.0,.0,.0,neutral
2023-02-24 23:34:25,Elvis,1627385390205370000.0,,-1.0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @MillerRyan89: @BCBerc20 

?Working Product
?Live Betting (My selection below)
?2000+ Arcades Games/Casinos
?Massive Community
?Dedicate…",100.0,1629172911562160000.0,.0,,.0,.0,25.0,25.0,neutral,1.0,.0,.0,neutral
2023-02-24 23:34:23,bappy khan,1621702134361400000.0,,-1.0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @MillerRyan89: @BCBerc20 

?Working Product
?Live Betting (My selection below)
?2000+ Arcades Games/Casinos
?Massive Community
?Dedicate…",100.0,1629172903760760000.0,.0,,.0,.0,25.0,25.0,neutral,1.0,.0,.0,neutral
2023-02-24 23:34:04,Minhazul Alam,1497246404280190000.0,,-1.0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @MillerRyan89: @BCBerc20 

?Working Product
?Live Betting (My selection below)
?2000+ Arcades Games/Casinos
?Massive Community
?Dedicate…",100.0,1629172822705850000.0,.0,,.0,.0,25.0,25.0,neutral,1.0,.0,.0,neutral
2023-02-24 23:33:51,Nobita Noba,1626995257392120000.0,,-1.0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @MillerRyan89: @BCBerc20 

?Working Product
?Live Betting (My selection below)
?2000+ Arcades Games/Casinos
?Massive Community
?Dedicate…",100.0,1629172769463360000.0,.0,,.0,.0,25.0,25.0,neutral,1.0,.0,.0,neutral
2023-02-24 23:33:31,Timon Ab,1625923329197770000.0,,-1.0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @MillerRyan89: @BCBerc20 

?Working Product
?Live Betting (My selection below)
?2000+ Arcades Games/Casinos
?Massive Community
?Dedicate…",100.0,1629172684515950000.0,.0,,.0,.0,25.0,25.0,neutral,1.0,.0,.0,neutral
2023-02-24 23:31:36,??????,1460721343909880000.0,,-1.0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @MillerRyan89: @BCBerc20 

?Working Product
?Live Betting (My selection below)
?2000+ Arcades Games/Casinos
?Massive Community
?Dedicate…",100.0,1629172202150170000.0,.0,,.0,.0,25.0,25.0,neutral,1.0,.0,.0,neutral
2023-02-24 23:30:46,Symply Kris,1614846991636330000.0,,-1.0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @MillerRyan89: @BCBerc20 

?Working Product
?Live Betting (My selection below)
?2000+ Arcades Games/Casinos
?Massive Community
?Dedicate…",100.0,1629171993395220000.0,.0,,.0,.0,25.0,25.0,neutral,1.0,.0,.0,neutral
2023-02-24 23:29:48,ape k1,1486362294074460000.0,,-1.0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @MillerRyan89: @BCBerc20 

?Working Product
?Live Betting (My selection below)
?2000+ Arcades Games/Casinos
?Massive Community
?Dedicate…",100.0,1629171751434310000.0,.0,,.0,.0,25.0,25.0,neutral,1.0,.0,.0,neutral
2023-02-24 23:29:13,Memeseason,1556477808276150000.0,,-1.0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @MillerRyan89: @BCBerc20 

?Working Product
?Live Betting (My selection below)
?2000+ Arcades Games/Casinos
?Massive Community
?Dedicate…",100.0,1629171603086130000.0,.0,,.0,.0,25.0,25.0,neutral,1.0,.0,.0,neutral
2023-02-24 23:27:07,sklo_eth,1448328851994690000.0,,-1.0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @MillerRyan89: @BCBerc20 

?Working Product
?Live Betting (My selection below)
?2000+ Arcades Games/Casinos
?Massive Community
?Dedicate…",100.0,1629171074003870000.0,.0,,.0,.0,25.0,25.0,neutral,1.0,.0,.0,neutral
2023-02-24 23:26:41,Jesus Velazquez,190011977.0,,-1.0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @MillerRyan89: @BCBerc20 

?Working Product
?Live Betting (My selection below)
?2000+ Arcades Games/Casinos
?Massive Community
?Dedicate…",100.0,1629170965912350000.0,.0,,.0,.0,25.0,25.0,neutral,1.0,.0,.0,neutral
2023-02-24 21:48:25,India Bets,836864040240562000.0,,-1.0,en,"<a href=""https://www.indiabet.com"" rel=""nofollow"">IndiaBet Bot</a>","RT @betcoza: ??#TestSeries cricket between (14.00) #NZvENG (1.34) swings in at 00:00

After day 1, #NZ yet to bat & #ENG (315/3)

?1st Innin…",1.0,1629146237684380000.0,.0,,.0,.0,44.0,44.0,neutral,1.0,.0,.0,neutral
2023-02-24 21:30:17,Bet.co.za,301982891.0,,-1.0,en,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","??#TestSeries cricket between (14.00) #NZvENG (1.34) swings in at 00:00

After day 1, #NZ yet to bat & #ENG (315/3)

?1st Innings fall of 4th wicket, over 360.5 (1.86)
?1st Innings 4th Wicket 7-way dismissal, fielder catch (1.40)

Punt live in-play here: https://t.co/AHaQH8HXtA https://t.co/cnJ6LhDCVY",1.0,1629141673019160000.0,-.1,86 (-0.41)  play (0.36),.4,.4,83.0,85.0,negative,.0,1.0,.0,negative
2023-02-24 20:34:23,pathsum,1428455933244440000.0,,-1.0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @HeeGanesh: @JayShah @BCCIWomen Very poor betting after 4th wicket, worst fielding, bowling, wicket keeping,first time saw women cricket…",2.0,1629127606141430000.0,-1.3,poor (-0.54)  worst (-0.79),1.3,.0,25.0,27.0,negative,.0,1.0,.0,negative
2023-02-24 19:49:19,Betting Baba ??,1541126558965850000.0,,-1.0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","LIive bet cricket ??

England to win 3U @ 1.75

(Try to stake in exchange for better odds )
Drop like if you're tailing

#T20WorldCup #ENGvSA",1.0,1629116264059920000.0,.3,bet (-1.00)  win (0.72)  better (0.49)  drop (-0.28)  like (0.38),1.3,1.6,31.0,36.0,positive,.0,.0,1.0,positive
